,id,name,imageUrl,thumbnailUrl,mobileImageUrl,productCount,comparable,discountedCount,childCount,children,boutique,slug,preferredDisplayStyle,promotionContentType,promotionContentId,promotionRecommendationCarouselId
264,5921,Fagyasztott tenger gyümölcsei,,,,15,False,0,0,[],False,fagyasztott-tenger-gyumolcsei,,,,
265,5922,"Fagyasztott tintahal, polip",,,,6,False,0,0,[],False,fagyasztott-tintahal-polip,,,,
266,5923,Fagyasztott halétel,,,,14,False,0,0,[],False,fagyasztott-haletel,,,,
267,5924,Fagyasztott kagyló,,,,9,False,0,0,[],False,fagyasztott-kagylo,,,,
268,5925,Fagyasztott hamburger,,,,5,False,1,0,[],False,fagyasztott-hamburger,,,,
269,5927,Fagyasztott rizs alapú készétel,,,,5,False,0,0,[],False,fagyasztott-rizs-alapu-keszetel,,,,
270,5928,Fagyasztott hús- és szárnyas étel,,,,8,False,1,0,[],False,fagyasztott-hus-es-szarnyas-etel,,,,
271,5929,Fagyasztott készétel,,,,36,False,7,0,[],False,fagyasztott-keszetel,,,,
272,5930,Fagyasztott tésztaétel,,,,37,False,2,0,[],False,fagyasztott-tesztaetel,,,,
273,5931,Fagyasztott vad,,,,3,False,0,0,[],False,fagyasztott-vad,,,,
274,5932,Családi jégkrém,,,,40,False,3,0,[],False,csaladi-jegkrem,,,,
275,5933,Jégkrém torta,,,,4,False,0,0,[],False,jegkrem-torta,,,,
276,5934,Jégkrém multipack,,,,51,False,0,0,[],False,jegkrem-multipack,,,,
277,5935,Pálcikás jégkrém,,,,24,False,0,0,[],False,palcikas-jegkrem,,,,
278,5936,Mentes és vegán fagylaltok,,,,28,False,0,0,[],False,mentes-es-vegan-fagylaltok,,,,
279,5937,Tölcséres jégkrém,,,,10,False,0,0,[],False,tolcseres-jegkrem,,,,
280,5939,Fóliák,,,,23,False,0,0,[],False,foliak,,,,
281,5940,Grill tálca,,,,3,False,0,0,[],False,grill-talca,,,,
282,5941,Kukazsák,,,,8,False,0,0,[],False,kukazsak,,,,
283,5942,"Sütőpapír, sütőzacskó",,,,13,False,0,0,[],False,sutopapir-sutozacsko,,,,
284,5943,Szemeteszsák,,,,42,False,2,0,[],False,szemeteszsak,,,,
285,5944,Zacskók,,,,14,False,0,0,[],False,zacskok,,,,
286,5946,Légfrissítők,,,,103,False,42,0,[],False,legfrissitok,,,,
287,5947,Gépi mosogatáshoz,,,,83,False,29,0,[],False,gepi-mosogatashoz,,,,
288,5948,Kézi mosogatáshoz,,,,49,False,9,0,[],False,kezi-mosogatashoz,,,,
289,5949,Fehérítő,,,,10,False,2,0,[],False,feherito,,,,
290,5950,Folttisztító,,,,30,False,5,0,[],False,folttisztito,,,,
291,5951,Gélkapszula,,,,56,False,3,0,[],False,gelkapszula,,,,
292,5952,Mosógél,,,,104,False,19,0,[],False,mosogel,,,,
293,5953,Mosópor,,,,30,False,3,0,[],False,mosopor,,,,
294,5955,Mosószer adalékok,,,,27,False,8,0,[],False,mososzer-adalekok,,,,
295,5957,Öko-mosószer,,,,13,False,6,0,[],False,oko-mososzer,,,,
296,5958,Kímélő mosószer,,,,15,False,8,0,[],False,kimelo-mososzer,,,,
297,5959,Textilöblítő,,,,97,False,7,0,[],False,textiloblito,,,,
298,5960,Papír zsebkendő,,,,44,False,8,0,[],False,papir-zsebkendo,,,,
299,5961,Papírtörlőkendő,,,,29,False,6,0,[],False,papirtorlokendo,,,,
300,5962,Toalettpapír,,,,67,False,3,0,[],False,toalettpapir,,,,
301,5963,Rovarírtók,,,,19,False,1,0,[],False,rovarirtok,,,,
302,5964,Egyéb tisztítóeszköz,,,,2,False,1,0,[],False,egyeb-tisztitoeszkoz,,,,
303,5965,Gumikesztyű,,,,17,False,0,0,[],False,gumikesztyu,,,,
304,5966,"Szivacs, dörzsszivacs",,,,23,False,7,0,[],False,szivacs-dorzsszivacs,,,,
305,5967,Ablaktisztító szerek,,,,11,False,4,0,[],False,ablaktisztito-szerek,,,,
306,5968,Általános tisztítószer,,,,32,False,13,0,[],False,altalanos-tisztitoszer,,,,
307,5969,Fertőtlenítő szer,,,,16,False,6,0,[],False,fertotlenito-szer,,,,
308,5971,Fürdőszoba tisztító,,,,12,False,5,0,[],False,furdoszoba-tisztito,,,,
309,5972,Háztartási sav,,,,2,False,0,0,[],False,haztartasi-sav,,,,
310,5973,Hypo,,,,4,False,0,0,[],False,hypo,,,,
311,5974,Kéztisztítószer,,,,2,False,0,0,[],False,keztisztitoszer,,,,
312,5975,Konyhai tisztítók és zsiroldók,,,,29,False,3,0,[],False,konyhai-tisztitok-es-zsiroldok,,,,
313,5976,Lefolyótiszító,,,,7,False,3,0,[],False,lefolyotiszito,,,,
314,5977,Padló és bútorápoló szerek,,,,16,False,8,0,[],False,padlo-es-butorapolo-szerek,,,,
315,5978,Penészeltávolító,,,,3,False,0,0,[],False,peneszeltavolito,,,,
316,5979,"Folyékony súrolószer, súrolópor",,,,10,False,1,0,[],False,folyekony-suroloszer-surolopor,,,,
317,5980,Tisztító kendő,,,,27,False,8,0,[],False,tisztito-kendo,,,,
318,5981,Vízkőoldó,,,,13,False,5,0,[],False,vizkooldo,,,,
319,5982,WC-Tisztító szerek,,,,94,False,41,0,[],False,wc-tisztito-szerek,,,,
320,5996,Baromfisonka,,,,43,False,0,0,[],False,baromfisonka,,,,
321,5998,Felvágott,,,,39,False,0,0,[],False,felvagott,,,,
322,6001,"Krinolin, szafaládé",,,,2,False,0,0,[],False,krinolin-szafalade,,,,
323,6002,"Májas, Pástétom, Hurka",,,,36,False,0,0,[],False,majas-pastetom-hurka,,,,
324,6005,Sertéssonka,,,,78,False,1,0,[],False,sertessonka,,,,
325,6006,Szalámi,,,,65,False,1,0,[],False,szalami,,,,
326,6007,Szalonna,,,,26,False,0,0,[],False,szalonna,,,,
327,6008,Kolbász,,,,75,False,3,0,[],False,kolbasz,,,,
328,6009,Tepertő,,,,16,False,0,0,[],False,teperto,,,,
329,6011,Zsír,,,,22,False,1,0,[],False,zsir,,,,
330,6076,Aromásított ásványvíz,,,,31,False,0,0,[],False,aromasitott-asvanyviz,,banner,1360,
331,6077,Gyógyvíz,,,,11,False,2,0,[],False,gyogyviz,,banner,1360,
332,6089,Energia italok,,,,51,False,0,0,[],False,energia-italok,,banner,1360,
333,6090,Sport italok,,,,16,False,0,0,[],False,sport-italok,,banner,1360,
334,6091,Almalé,,,,32,False,0,0,[],False,almale,,banner,1360,
335,6093,Baracklé,,,,27,False,0,0,[],False,barackle,,banner,1360,
336,6095,"Citrusok, egzotikumok",,,,23,False,0,0,[],False,citrusok-egzotikumok,,banner,1360,
337,6097,Mixek,,,,46,False,0,0,[],False,mixek,,banner,1360,
338,6098,Körte,,,,7,False,0,0,[],False,korte,,banner,1360,
339,6099,Narancslé,,,,28,False,0,0,[],False,narancsle,,banner,1360,
340,6100,Szőlő,,,,6,False,0,0,[],False,szolo,,banner,1360,
341,6103,Vörösgyümölcs ital,,,,17,False,0,0,[],False,vorosgyumolcs-ital,,banner,1360,
342,6105,Csoki és egyéb italporok,,,,7,False,0,0,[],False,csoki-es-egyeb-italporok,,banner,1360,
343,6106,Instant kakaópor,,,,12,False,1,0,[],False,instant-kakaopor,,banner,1360,
344,6107,Kakaópor,,,,9,False,0,0,[],False,kakaopor,,banner,1360,
345,6108,Egyadagos instant kávé,,,,34,False,2,0,[],False,egyadagos-instant-kave,,banner,1360,
346,6109,Instant kávé,,,,50,False,1,0,[],False,instant-kave,,banner,1360,
347,6110,Kávéfilter és kiegészítok,,,,3,False,0,0,[],False,kavefilter-es-kiegeszitok,,banner,1360,
348,6111,Őrölt kávé,,,,79,False,0,0,[],False,orolt-kave,,banner,1360,
349,6112,Szemes kávé,,,,71,False,1,0,[],False,szemes-kave,,banner,1360,
350,6114,Zöld tea alapú üdítők,,,,13,False,2,0,[],False,zold-tea-alapu-uditok,,banner,1360,
351,6115,Limonádék,,,,9,False,3,0,[],False,limonadek,,banner,1360,
352,6117,Tea alapú üdítők,,,,75,False,7,0,[],False,tea-alapu-uditok,,banner,1360,
353,6122,Alkoholmentes sör,,,,35,False,0,0,[],False,alkoholmentes-sor,,banner,1360,
354,6123,Barna és búza sör,,,,26,False,0,0,[],False,barna-es-buza-sor,,banner,1360,
355,6124,Sörkülönlegesség,,,,189,False,5,0,[],False,sorkulonlegesseg,,banner,1360,
356,6125,Világos sör,,,,94,False,5,0,[],False,vilagos-sor,,banner,1360,
357,6127,Citrusos szénsavas üdítők,,,,47,False,2,0,[],False,citrusos-szensavas-uditok,,banner,1360,
358,6128,Cola,,,,61,False,3,0,[],False,cola,,banner,1360,
359,6129,Egyéb szénsavas üdítők,,,,49,False,3,0,[],False,egyeb-szensavas-uditok,,banner,1360,
360,6130,Pirosgyümölcs szénsavas üdítők,,,,10,False,0,0,[],False,pirosgyumolcs-szensavas-uditok,,banner,1360,
361,6131,Tonic,,,,13,False,0,0,[],False,tonic,,banner,1360,
362,6132,Brandy,,,,15,False,0,0,[],False,brandy,,banner,1360,
363,6134,Likőr,,,,75,False,5,0,[],False,likor,,banner,1360,
364,6135,Pálinka,,,,83,False,0,0,[],False,palinka,,banner,1360,
365,6136,Vermut,,,,11,False,0,0,[],False,vermut,,banner,1360,
366,6137,Vodka,,,,55,False,2,0,[],False,vodka,,banner,1360,
367,6138,Whisky,,,,86,False,6,0,[],False,whisky,,banner,1360,
368,6139,Citrusos szörpök,,,,12,False,0,0,[],False,citrusos-szorpok,,banner,1360,
369,6140,Egyéb szörpök,,,,22,False,0,0,[],False,egyeb-szorpok,,banner,1360,
370,6142,Pirosgyümölcsös szörpök,,,,28,False,0,0,[],False,pirosgyumolcsos-szorpok,,banner,1360,
371,6143,Fekete szálas tea,,,,1,False,0,0,[],False,fekete-szalas-tea,,banner,1360,
372,6144,Fekete tea,,,,22,False,0,0,[],False,fekete-tea,,banner,1360,
373,6146,Gyümölcs tea,,,,92,False,6,0,[],False,gyumolcs-tea,,banner,1360,
374,6147,Herbatea,,,,32,False,0,0,[],False,herbatea,,banner,1360,
375,6148,Instant Tea,,,,3,False,0,0,[],False,instant-tea,,banner,1360,
376,6149,Ízesített fekete tea,,,,2,False,0,0,[],False,izesitett-fekete-tea,,banner,1360,
377,6150,Ízesített zöld tea,,,,6,False,0,0,[],False,izesitett-zold-tea,,banner,1360,
378,6151,Tea válogatás,,,,8,False,0,0,[],False,tea-valogatas,,banner,1360,
379,6156,Zöld tea,,,,24,False,0,0,[],False,zold-tea,,banner,1360,
380,6159,Zöldséglé mix,,,,1,False,0,0,[],False,zoldsegle-mix,,banner,1360,
381,6162,Édes leveles darabos,,,,10,False,0,0,[],False,edes-leveles-darabos,,banner,1357,
382,6163,Kalácsfélék,,,,42,False,0,0,[],False,kalacsfelek,,banner,1357,
383,6166,Friss kenyér,,,,16,False,0,0,[],False,friss-kenyer,,banner,1357,
384,6168,Tartós kenyér,,,,42,False,4,0,[],False,tartos-kenyer,,banner,1357,
385,6169,Édes teasütemény,,,,64,False,1,0,[],False,edes-teasutemeny,,banner,1357,
386,6170,Zsemlefélék,,,,6,False,2,0,[],False,zsemlefelek,,banner,1357,
387,6172,Arcápolás,,,,122,False,0,0,[],False,arcapolas,,,,
388,6173,Lábápolás,,,,33,False,0,0,[],False,labapolas,,,,
389,6174,Napozás utáni termékek,,,,11,False,0,0,[],False,napozas-utani-termekek,,,,
390,6175,Testápolás,,,,126,False,8,0,[],False,testapolas,,,,
391,6176,Ajakápolás,,,,16,False,0,0,[],False,ajakapolas,,,,
392,6177,Alapozó,,,,4,False,0,0,[],False,alapozo,,,,
393,6180,Körömápolás,,,,27,False,0,0,[],False,koromapolas,,,,
394,6181,Neszeszer,,,,3,False,0,0,[],False,neszeszer,,,,
395,6190,After shave,,,,27,False,0,0,[],False,after-shave,,,,
396,6191,Borotvagél,,,,11,False,0,0,[],False,borotvagel,,,,
397,6192,Borotvahab,,,,8,False,0,0,[],False,borotvahab,,,,
398,6193,"Borotvakrém, kiegészítők",,,,1,False,0,0,[],False,borotvakrem-kiegeszitok,,,,
399,6194,Férfi arcápolás,,,,10,False,0,0,[],False,ferfi-arcapolas,,,,
400,6195,Férfi eldobható borotva,,,,21,False,0,0,[],False,ferfi-eldobhato-borotva,,,,
401,6196,Férfi rendszerborotva betét,,,,19,False,0,0,[],False,ferfi-rendszerborotva-betet,,,,
402,6197,Férfi rendszerborotva,,,,16,False,0,0,[],False,ferfi-rendszerborotva,,,,
403,6199,Férfi tusfürdő,,,,84,False,0,0,[],False,ferfi-tusfurdo,,,,
404,6200,Habfürdő,,,,18,False,0,0,[],False,habfurdo,,,,
405,6201,Darabos szappan,,,,37,False,0,0,[],False,darabos-szappan,,,,
406,6203,Női és családi tusfürdő,,,,142,False,0,0,[],False,noi-es-csaladi-tusfurdo,,,,
407,6204,Gyermek fogkefe,,,,21,False,0,0,[],False,gyermek-fogkefe,,,,
408,6205,Gyermek fogkrém,,,,24,False,0,0,[],False,gyermek-fogkrem,,,,
409,6206,Gyermek sampon,,,,6,False,0,0,[],False,gyermek-sampon,,,,
410,6207,Gyermek tusfürdő és testápoló,,,,26,False,0,0,[],False,gyermek-tusfurdo-es-testapolo,,,,
411,6208,Hajfestés,,,,100,False,0,0,[],False,hajfestes,,,,
412,6209,Hajformázók,,,,56,False,0,0,[],False,hajformazok,,,,
413,6210,Hajkiegészítők,,,,127,False,1,0,[],False,hajkiegeszitok,,,,
414,6211,Hajápolás,,,,61,False,0,0,[],False,hajapolas,,,,
415,6212,Sampon,,,,180,False,0,0,[],False,sampon,,,,
416,6213,Női dezodoráló spray,,,,48,False,0,0,[],False,noi-dezodoralo-spray,,,,
417,6214,Női dezodoráló stift,,,,22,False,0,0,[],False,noi-dezodoralo-stift,,,,
418,6215,Női golyós dezodor,,,,40,False,0,0,[],False,noi-golyos-dezodor,,,,
419,6216,Betét,,,,105,False,11,0,[],False,betet,,,,
420,6217,Intim tisztálkodás,,,,18,False,0,0,[],False,intim-tisztalkodas,,,,
421,6219,Tampon,,,,26,False,0,0,[],False,tampon,,,,
422,6220,"Férfi parfüm, DNS",,,,34,False,0,0,[],False,ferfi-parfum-dns,,,,
423,6221,"Női parfüm, DNS",,,,25,False,0,0,[],False,noi-parfum-dns,,,,
424,6222,Gyógyászati segédeszköz,,,,10,False,2,0,[],False,gyogyaszati-segedeszkoz,,,,
425,6223,Gyógyhatású készítmény,,,,12,False,0,0,[],False,gyogyhatasu-keszitmeny,,,,
426,6224,Szexuális jólét,,,,23,False,5,0,[],False,szexualis-jolet,,,,
427,6225,"Vatta, sebtapasz",,,,50,False,0,0,[],False,vatta-sebtapasz,,,,
428,6226,Fürdés kiegészítő,,,,31,False,0,0,[],False,furdes-kiegeszito,,,,
429,6227,Fogkefe,,,,37,False,0,0,[],False,fogkefe,,,,
430,6228,Fogkrém,,,,120,False,2,0,[],False,fogkrem,,,,
431,6229,Protézis ragasztó,,,,10,False,0,0,[],False,protezis-ragaszto,,,,
432,6230,Protézis tisztító,,,,6,False,0,0,[],False,protezis-tisztito,,,,
433,6231,Szájápolás kiegészítok,,,,13,False,0,0,[],False,szajapolas-kiegeszitok,,,,
434,6232,Szájvíz,,,,41,False,10,0,[],False,szajviz,,,,
435,6233,Férfi dezodoráló spray,,,,59,False,0,0,[],False,ferfi-dezodoralo-spray,,,,
436,6234,Férfi dezodoráló stift,,,,23,False,0,0,[],False,ferfi-dezodoralo-stift,,,,
437,6235,Férfi golyós dezodor,,,,12,False,0,0,[],False,ferfi-golyos-dezodor,,,,
438,6236,Diétás termékek,,,,11,False,0,0,[],False,dietas-termekek,,,,
439,6241,Gyümölcs joghurt,,,,57,False,0,0,[],False,gyumolcs-joghurt,,,,
440,6242,Joghurt italok,,,,47,False,11,0,[],False,joghurt-italok,,,,
441,6243,Natúr és görög joghurt,,,,36,False,0,0,[],False,natur-es-gorog-joghurt,,,,
442,6250,"Friss, kenhető és ömlesztett sajtok",,,,157,False,5,0,[],False,friss-kenheto-es-omlesztett-sajtok,,,,
443,6261,Egyéb desszertek,,,,10,False,0,0,[],False,egyeb-desszertek,,,,
444,6262,Egyéb sütemények,,,,3,False,0,0,[],False,egyeb-sutemenyek,,,,
445,6264,Gyerek desszertek,,,,23,False,0,0,[],False,gyerek-desszertek,,,,
446,6265,Habos puding,,,,15,False,0,0,[],False,habos-puding,,,,
447,6266,Habosított desszert,,,,5,False,0,0,[],False,habositott-desszert,,,,
448,6267,Hűtött snack,,,,27,False,2,0,[],False,hutott-snack,,,,
449,6268,Sütemények,,,,11,False,0,0,[],False,sutemenyek,,,,
450,6269,Tejberizs,,,,12,False,0,0,[],False,tejberizs,,,,
451,6271,Túró desszert,,,,52,False,0,0,[],False,turo-desszert,,,,
452,6274,Író,,,,2,False,1,0,[],False,iro,,,,
453,6275,Natúr kefir,,,,22,False,3,0,[],False,natur-kefir,,,,
454,6276,Tejföl - 12% zsírtartalom,,,,13,False,0,0,[],False,tejfol-12-zsirtartalom,,,,
455,6277,Fürtojás,,,,1,False,0,0,[],False,furtojas,,,,
456,6278,Tojás 12-20 db,,,,3,False,0,0,[],False,tojas-12-20-db,,,,
457,6279,Tojás 30 db,,,,4,False,0,0,[],False,tojas-30-db,,,,
458,6281,Tojás 6-10 db,,,,21,False,0,0,[],False,tojas-6-10-db,,,,
459,6282,Főzőtejszín,,,,16,False,1,0,[],False,fozotejszin,,,,
460,6283,Habspray,,,,7,False,0,0,[],False,habspray,,,,
461,6284,Habtejszín,,,,17,False,0,0,[],False,habtejszin,,,,
462,6285,Növényi krém,,,,8,False,0,0,[],False,novenyi-krem,,,,
463,6286,Sűrített tej,,,,4,False,0,0,[],False,suritett-tej,,,,
464,6287,Hagyományos túró,,,,27,False,0,0,[],False,hagyomanyos-turo,,,,
465,6288,"Csészés, kenhető margarin",,,,31,False,3,0,[],False,cseszes-kenheto-margarin,,,,
466,6289,Kőrözött,,,,5,False,0,0,[],False,korozott,,,,
467,6290,Sütőmargarin,,,,8,False,0,0,[],False,sutomargarin,,,,
468,6291,Vaj,,,,52,False,1,0,[],False,vaj,,,,
469,6292,Vajkrém,,,,16,False,0,0,[],False,vajkrem,,,,
470,6298,Félkemény sajt,,,,48,False,0,0,[],False,felkemeny-sajt,,,,
471,6304,Kecske és juh sajtok,,,,26,False,0,0,[],False,kecske-es-juh-sajtok,,,,
472,6305,Kékpenészes sajtok,,,,8,False,0,0,[],False,kekpeneszes-sajtok,,,,
473,6306,Kemény sajt,,,,14,False,0,0,[],False,kemeny-sajt,,,,
474,6310,"Camambert, brie és egyéb lágy sajtok",,,,66,False,4,0,[],False,camambert-brie-es-egyeb-lagy-sajtok,,,,
475,6311,Szeletelt és lapka sajtok,,,,73,False,5,0,[],False,szeletelt-es-lapka-sajtok,,,,
476,6316,Reszelt sajt,,,,17,False,0,0,[],False,reszelt-sajt,,,,
477,6320,"Alma, körte",,,,8,False,1,0,[],False,alma-korte,,,,
478,6324,Citrusfélék és kiwi,,,,14,False,2,0,[],False,citrusfelek-es-kiwi,,,,
479,6328,Banán és egzotikumok,,,,9,False,1,0,[],False,banan-es-egzotikumok,,,,
480,6330,Friss gyümölcslé,,,,42,False,0,0,[],False,friss-gyumolcsle,,banner,1360,
481,6340,Szőlő és bogyós gyümölcsök,,,,3,False,0,0,[],False,szolo-es-bogyos-gyumolcsok,,,,
482,6342,Friss saláta,,,,2,False,0,0,[],False,friss-salata,,,,
483,6346,Aszalványok,,,,68,False,0,0,[],False,aszalvanyok,,,,
484,6348,Burgonyaszirom,,,,6,False,0,0,[],False,burgonyaszirom,,banner,1360,
485,6350,Gomba,,,,3,False,0,0,[],False,gomba,,,,
486,6351,Leveszöldségek,,,,10,False,0,0,[],False,leveszoldsegek,,,,
487,6352,Hagyma,,,,14,False,1,0,[],False,hagyma,,,,
488,6355,"Paradicsom, paprika",,,,13,False,2,0,[],False,paradicsom-paprika,,,,
489,6356,"Retekfélék, Torma, Cékla",,,,5,False,0,0,[],False,retekfelek-torma-cekla,,,,
490,6357,"Cukkini, padlizsán, tökféle",,,,4,False,0,0,[],False,cukkini-padlizsan-tokfele,,,,
491,6358,Uborka,,,,1,False,0,0,[],False,uborka,,,,
492,6411,Ételízesítő,,,,30,False,1,0,[],False,etelizesito,,,,
493,6412,Levesbetétek,,,,8,False,0,0,[],False,levesbetetek,,,,
494,6413,Húskonzerv,,,,28,False,0,0,[],False,huskonzerv,,,,
495,6414,Konzerv készételek,,,,64,False,0,0,[],False,konzerv-keszetelek,,,,
496,6418,Angol,,,,25,False,0,0,[],False,angol,,,,
497,6419,Köret tészta,,,,101,False,0,0,[],False,koret-teszta,,,,
498,6420,Leves tészta,,,,60,False,0,0,[],False,leves-teszta,,,,
499,6421,Bolognai szószok,,,,13,False,0,0,[],False,bolognai-szoszok,,,,
500,6424,Keleties mártások,,,,8,False,0,0,[],False,keleties-martasok,,,,
501,6435,Leheletfrissítő és légút tisztító cukorka,,,,19,False,0,0,[],False,leheletfrissito-es-legut-tisztito-cukorka,,banner,1360,
502,6438,Szőlőcukor,,,,3,False,0,0,[],False,szolocukor,,banner,1360,
503,6439,Utántöltő cukorka,,,,5,False,0,0,[],False,utantolto-cukorka,,banner,1360,
504,6442,Mag és gabonaitalok,,,,31,False,0,0,[],False,mag-es-gabonaitalok,,,,
505,6445,"Sütési, főzési alapanyagok",,,,8,False,0,0,[],False,sutesi-fozesi-alapanyagok,,,,
506,6447,Sütés főzés alapanyag,,,,15,False,0,0,[],False,sutes-fozes-alapanyag,,,,
507,6448,"Gesztenyepüré, gesztenye",,,,10,False,0,0,[],False,gesztenyepure-gesztenye,,,,
508,6449,Fagyasztott gomba és gombakeverék,,,,3,False,0,0,[],False,fagyasztott-gomba-es-gombakeverek,,,,
509,6450,"Fagyasztott burgonyaköret, krokett",,,,15,False,0,0,[],False,fagyasztott-burgonyakoret-krokett,,,,
510,6451,Fagyasztott mono zöldség,,,,55,False,1,0,[],False,fagyasztott-mono-zoldseg,,,,
511,6452,Fagyasztott zöldség püré,,,,7,False,0,0,[],False,fagyasztott-zoldseg-pure,,,,
512,6453,Fagyasztott zöldségkeverék,,,,43,False,0,0,[],False,fagyasztott-zoldsegkeverek,,,,
513,6459,Repülő rovaroknak,,,,39,False,0,0,[],False,repulo-rovaroknak,,,,
514,6460,Mászó rovaroknak,,,,15,False,0,0,[],False,maszo-rovaroknak,,,,
515,6461,Molyírtó,,,,9,False,0,0,[],False,molyirto,,,,
516,6462,Rágcsáló írtó,,,,5,False,0,0,[],False,ragcsalo-irto,,,,
517,6485,Fehér borok,,,,368,False,22,4,[],False,feher-borok,,banner,1360,
518,6486,Vörös borok,,,,337,False,36,4,[],False,voros-borok,,banner,1360,
519,6487,Rosé borok,,,,130,False,7,4,[],False,rose-borok,,banner,1360,
520,6491,"Kávékapszula, kávépárna",,,,161,False,0,0,[],False,kavekapszula-kaveparna,,banner,1360,
521,6492,Alkoholmentes pezsgők,,,,24,False,10,0,[],False,alkoholmentes-pezsgok,,banner,1360,
522,6493,Édes pezsgők,,,,37,False,3,0,[],False,edes-pezsgok,,banner,1360,
523,6494,Félszáraz pezsgők,,,,10,False,0,0,[],False,felszaraz-pezsgok,,banner,1360,
524,6496,Habzó borok,,,,2,False,0,1,[],False,habzo-borok,,banner,1360,
525,6497,Prémium pezsgők,,,,15,False,0,0,[],False,premium-pezsgok,,banner,1360,
526,6498,Rosé pezsgők,,,,18,False,2,0,[],False,rose-pezsgok,,banner,1360,
527,6499,Száraz pezsgők,,,,51,False,4,0,[],False,szaraz-pezsgok,,banner,1360,
528,6500,Ánizs italok,,,,3,False,0,0,[],False,anizs-italok,,banner,1360,
529,6501,Gin,,,,34,False,2,0,[],False,gin,,banner,1360,
530,6502,Keserű szeszesitalok,,,,66,False,6,0,[],False,keseru-szeszesitalok,,banner,1360,
531,6503,Koktélok és koktél alapok,,,,50,False,2,0,[],False,koktelok-es-koktel-alapok,,banner,1360,
532,6504,"Konyak, armany, calvados",,,,7,False,0,0,[],False,konyak-armany-calvados,,banner,1360,
533,6505,Rum,,,,29,False,2,0,[],False,rum,,banner,1360,
534,6506,Tequila,,,,8,False,2,0,[],False,tequila,,banner,1360,
535,6507,Citromlé,,,,12,False,1,0,[],False,citromle,,banner,1360,
536,6510,Friss pékáru,,,,33,False,0,5,[],False,friss-pekaru,,banner,1357,
537,6511,Panirmorzsa,,,,16,False,0,0,[],False,panirmorzsa,,,,
538,6512,Kifli,,,,2,False,0,0,[],False,kifli,,banner,1357,
539,6513,Stangli és szendvicsalapok,,,,8,False,0,0,[],False,stangli-es-szendvicsalapok,,banner,1357,
540,6518,Édes friss péksütemény,,,,4,False,0,0,[],False,edes-friss-peksutemeny,,banner,1357,
541,6519,Sós friss péksütemény,,,,7,False,0,0,[],False,sos-friss-peksutemeny,,banner,1357,
542,6520,Marcipán,,,,10,False,0,0,[],False,marcipan,,banner,1357,
543,6521,Sós teasütemény,,,,6,False,3,0,[],False,sos-teasutemeny,,banner,1357,
544,6522,Sütemény alapanyag,,,,11,False,0,0,[],False,sutemeny-alapanyag,,banner,1357,
545,6523,Női szőrtelenítés,,,,52,False,0,7,[],False,noi-szortelenites,,,,
546,6524,Gyanta,,,,22,False,0,0,[],False,gyanta,,,,
547,6525,Női borotvakészülék,,,,3,False,0,0,[],False,noi-borotvakeszulek,,,,
548,6526,Női borotvakészülék penge,,,,4,False,0,0,[],False,noi-borotvakeszulek-penge,,,,
549,6527,Női borotválkozás előtti szerek,,,,5,False,0,0,[],False,noi-borotvalkozas-elotti-szerek,,,,
550,6528,Női eldobható borotva,,,,10,False,0,0,[],False,noi-eldobhato-borotva,,,,
551,6529,Szörtelenítés után,,,,6,False,0,0,[],False,szortelenites-utan,,,,
552,6530,Szőrtelenítő krém,,,,2,False,0,0,[],False,szortelenito-krem,,,,
553,6534,Krémtúró,,,,12,False,0,0,[],False,kremturo,,,,
554,6536,Puding,,,,15,False,0,0,[],False,puding,,,,
555,6537,"Tejek, tejitalok, növényi italok",,,,148,False,5,6,[],False,tejek-tejitalok-novenyi-italok,,,,
556,6538,Friss tej,,,,22,False,0,0,[],False,friss-tej,,,,
557,6539,Egyedi tej,,,,2,False,0,0,[],False,egyedi-tej,,,,
558,6540,Tejitalok,,,,67,False,5,0,[],False,tejitalok,,,,
559,6541,Tartós (UHT) tej,,,,9,False,0,0,[],False,tartos-uht-tej,,,,
560,6543,"Növényi UHT italok, szója italok",,,,43,False,0,0,[],False,novenyi-uht-italok-szoja-italok,,,,
561,6545,Tejföl - 20% zsírtartalom,,,,21,False,0,0,[],False,tejfol-20-zsirtartalom,,,,
562,6546,Tejföl - 25% zsírtartalom,,,,3,False,0,0,[],False,tejfol-25-zsirtartalom,,,,
563,6551,Light túró,,,,2,False,0,0,[],False,light-turo,,,,
564,6552,Fűszernövény,,,,2,False,0,2,[],False,fuszernoveny,,,,
565,6556,"Brokkoli, káposzta, karfiol",,,,6,False,1,0,[],False,brokkoli-kaposzta-karfiol,,,,
566,6560,Szárított sütés főzés alapanyag,,,,82,False,0,18,[],False,szaritott-sutes-fozes-alapanyag,,,,
567,6561,Árpa,,,,3,False,0,0,[],False,arpa,,,,
568,6569,Borsó,,,,5,False,0,0,[],False,borso,,,,
569,6570,Bulgur,,,,3,False,0,0,[],False,bulgur,,,,
570,6578,Hajdina,,,,3,False,0,0,[],False,hajdina,,,,
571,6579,Kókuszreszelék,,,,3,False,0,0,[],False,kokuszreszelek,,,,
572,6580,Köles,,,,2,False,0,0,[],False,koles,,,,
573,6581,Kuszkusz,,,,2,False,0,0,[],False,kuszkusz,,,,
574,6582,Lencse,,,,5,False,0,0,[],False,lencse,,,,
575,6584,Mák,,,,8,False,0,0,[],False,mak,,,,
