,id,level,name,imageUrl,thumbnailUrl,mobileImageUrl,productCount,comparable,discountedCount,childCount,children,boutique,preferredDisplayStyle,promotionContentType,promotionContentId,slug,promotionRecommendationCarouselId
1443,12644,3.0,"Okos izzók, LED szalagok",,,,21,False,8,0,[],False,,banner,1528.0,okos-izzok-led-szalagok,
1444,12647,3.0,"Éjszakai irányfény, mozgásérzékelő",,,,7,False,5,0,[],False,,banner,1528.0,ejszakai-iranyfeny-mozgaserzekelo,
1445,12650,3.0,"Székek, ülőkék",,,,7,False,0,0,[],False,,banner,1528.0,szekek-ulokek,
1446,12653,3.0,"Babzsák, puffok",,,,3,False,0,0,[],False,,banner,1528.0,babzsak-puffok,
1447,12656,3.0,Asztalok,,,,7,False,0,0,[],False,,banner,1528.0,asztalok,
1448,12665,3.0,Bútor,,,,1,False,0,0,[],False,,banner,1528.0,butor,
1449,12668,3.0,Matrac,,,,13,False,0,0,[],False,,banner,1528.0,matrac,
1450,12671,3.0,"Vendégágy, fotelágy",,,,1,False,0,0,[],False,,banner,1528.0,vendegagy-fotelagy,
1451,12680,3.0,"Tároló dobozok, kosarak",,,,33,False,0,0,[],False,,banner,1528.0,tarolo-dobozok-kosarak,
1452,12683,3.0,"Polcok, falitartók",,,,9,False,0,0,[],False,,banner,1528.0,polcok-falitartok,
1453,12686,3.0,Ruha tárolás,,,,10,False,1,0,[],False,,banner,1528.0,ruha-tarolas,
1454,12689,3.0,Hálószoba bútor,,,,2,False,0,0,[],False,,banner,1528.0,haloszoba-butor,
1455,12698,3.0,"Csúszásgátló, filckorong",,,,5,False,0,0,[],False,,banner,1528.0,csuszasgatlo-filckorong,
1456,12701,3.0,Fotóalbum,,,,6,False,0,0,[],False,,banner,1528.0,fotoalbum,
1457,12704,3.0,Képkeret,,,,42,False,0,0,[],False,,banner,1528.0,kepkeret,
1458,12707,3.0,Falikép és matrica,,,,2,False,0,0,[],False,,banner,1528.0,falikep-es-matrica,
1459,12710,3.0,Óra,,,,5,False,0,0,[],False,,banner,1528.0,ora,
1460,12713,3.0,Illatosítók,,,,36,False,0,0,[],False,,banner,1528.0,illatositok,
1461,12716,3.0,"Gyertyák, mécsesek",,,,74,False,3,0,[],False,,banner,1528.0,gyertyak-mecsesek,
1462,12719,3.0,Vázák és tálak,,,,13,False,0,0,[],False,,banner,1528.0,vazak-es-talak,
1463,12722,3.0,Dekorációs kiegészítők,,,,11,False,0,0,[],False,,banner,1528.0,dekoracios-kiegeszitok,
1464,12725,3.0,Függönyök és kiegészítők,,,,23,False,0,0,[],False,,banner,1528.0,fuggonyok-es-kiegeszitok,
1465,12728,2.0,"Növényápolás, szaporítás",,,,46,False,6,3,[],False,,,,novenyapolas-szaporitas,
1466,12746,3.0,Növénytápok,,,,30,False,6,0,[],False,,,,novenytapok,
1467,12749,3.0,Növényvédő szerek,,,,2,False,0,0,[],False,,,,novenyvedo-szerek,
1468,12755,3.0,Fűmagok,,,,14,False,0,0,[],False,,,,fumagok,
1469,12764,3.0,Takarítógép,,,,1,False,0,0,[],False,,,,takaritogep,
1470,12767,3.0,Adagolók,,,,5,False,1,0,[],False,,banner,1528.0,adagolok,
1471,12770,3.0,"Bútorok, tárolók",,,,1,False,0,0,[],False,,banner,1528.0,butorok-tarolok,
1472,12773,3.0,Szemetesek,,,,2,False,0,0,[],False,,banner,1528.0,szemetesek,
1473,12776,3.0,"Tartók, akasztók",,,,13,False,0,0,[],False,,banner,1528.0,tartok-akasztok,
1474,12779,3.0,WC ülőke és tartozékok,,,,15,False,0,0,[],False,,banner,1528.0,wc-uloke-es-tartozekok,
1475,12782,3.0,Zuhanyfüggöny és tartozékok,,,,23,False,3,0,[],False,,banner,1528.0,zuhanyfuggony-es-tartozekok,
1476,12785,3.0,"Szőnyeg, kilépő, csúszásgátló",,,,20,False,5,0,[],False,,banner,1528.0,szonyeg-kilepo-csuszasgatlo,
1477,12788,3.0,Fürdőszobai kiegészítők,,,,6,False,1,0,[],False,,banner,1528.0,furdoszobai-kiegeszitok,
1478,12791,3.0,Fürdőlepedő,,,,22,False,8,0,[],False,,banner,1528.0,furdolepedo,
1479,12794,3.0,Törölköző,,,,168,False,24,0,[],False,,banner,1528.0,torolkozo,
1480,12797,3.0,Fürdőköpeny,,,,6,False,0,0,[],False,,banner,1528.0,furdokopeny,
1481,12803,3.0,Lepedők,,,,52,False,0,0,[],False,,banner,1528.0,lepedok,
1482,12806,3.0,Párna- és paplanhuzat,,,,27,False,0,0,[],False,,banner,1528.0,parna-es-paplanhuzat,
1483,12809,3.0,Ágynemű garnitúra,,,,43,False,0,0,[],False,,banner,1528.0,agynemu-garnitura,
1484,12812,3.0,Párna,,,,33,False,6,0,[],False,,banner,1528.0,parna,
1485,12815,3.0,Paplan,,,,19,False,6,0,[],False,,banner,1528.0,paplan,
1486,12818,3.0,"Díszpárnák, padlópárnák és huzatok",,,,20,False,0,0,[],False,,banner,1528.0,diszparnak-padloparnak-es-huzatok,
1487,12821,3.0,Ágytakaró és pléd,,,,56,False,0,0,[],False,,banner,1528.0,agytakaro-es-pled,
1488,12824,3.0,Szennyfogó szőnyeg és lábtörlő,,,,21,False,2,0,[],False,,banner,1528.0,szennyfogo-szonyeg-es-labtorlo,
1489,12827,3.0,"Rongyszőnyeg, szőnyeg, ajtómegállító",,,,48,False,0,0,[],False,,banner,1528.0,rongyszonyeg-szonyeg-ajtomegallito,
1490,12830,3.0,"Asztalterítő,-futó, és viaszos vászon",,,,15,False,0,0,[],False,,banner,1528.0,asztalterito-futo-es-viaszos-vaszon,
1491,12833,3.0,Asztali textiliák és tányéralátétek,,,,6,False,0,0,[],False,,banner,1528.0,asztali-textiliak-es-tanyeralatetek,
1492,12836,3.0,Konyharuha és kötény,,,,29,False,1,0,[],False,,banner,1528.0,konyharuha-es-koteny,
1493,12839,3.0,Konyhai garnitúra,,,,1,False,0,0,[],False,,banner,1528.0,konyhai-garnitura,
1494,12842,3.0,"Székpárna, ablakbetét",,,,17,False,0,0,[],False,,banner,1528.0,szekparna-ablakbetet,
1495,12845,3.0,Ivó poharak,,,,28,False,1,0,[],False,,banner,1528.0,ivo-poharak,
1496,12848,3.0,Boros és pezsgős poharak,,,,11,False,0,0,[],False,,banner,1528.0,boros-es-pezsgos-poharak,
1497,12854,3.0,Röviditalos poharak,,,,3,False,1,0,[],False,,banner,1528.0,roviditalos-poharak,
1498,12857,3.0,Pohár készlet,,,,17,False,0,0,[],False,,banner,1528.0,pohar-keszlet,
1499,12860,3.0,Kancsók és kiöntők,,,,39,False,0,0,[],False,,banner,1528.0,kancsok-es-kiontok,
1500,12863,3.0,"Termoszok, flaskák és kulacsok",,,,21,False,0,0,[],False,,banner,1528.0,termoszok-flaskak-es-kulacsok,
1501,12866,3.0,Bögrék,,,,47,False,0,0,[],False,,banner,1528.0,bogrek,
1502,12869,3.0,Csészék,,,,13,False,0,0,[],False,,banner,1528.0,cseszek,
1503,12872,3.0,Tányérok,,,,36,False,0,0,[],False,,banner,1528.0,tanyerok,
1504,12875,3.0,Tálak,,,,42,False,6,0,[],False,,banner,1528.0,talak,
1505,12881,3.0,Étkészlet,,,,10,False,0,0,[],False,,banner,1528.0,etkeszlet,
1506,12884,3.0,Tálcák,,,,5,False,2,0,[],False,,banner,1528.0,talcak,
1507,12887,3.0,"Asztali kiegészítők, és tányéralátét",,,,19,False,3,0,[],False,,banner,1528.0,asztali-kiegeszitok-es-tanyeralatet,
1508,12890,3.0,Darabos evőeszközök,,,,32,False,0,0,[],False,,banner,1528.0,darabos-evoeszkozok,
1509,12893,3.0,Evőeszköz készletek,,,,7,False,0,0,[],False,,banner,1528.0,evoeszkoz-keszletek,
1510,12899,3.0,Tálaló eszközök,,,,31,False,0,0,[],False,,banner,1528.0,talalo-eszkozok,
1511,12902,3.0,"Poharak, csészék, szívószálak",,,,22,False,0,0,[],False,,banner,1528.0,poharak-cseszek-szivoszalak,
1512,12905,3.0,Evőeszközök,,,,11,False,0,0,[],False,,banner,1528.0,evoeszkozok,
1513,12908,3.0,Tányérok,,,,31,False,0,0,[],False,,banner,1528.0,tanyerok,
1514,12911,3.0,Terítés,,,,15,False,0,0,[],False,,banner,1528.0,terites,
1515,12914,3.0,Gyerek,,,,40,False,0,0,[],False,,banner,1528.0,gyerek,
1516,12917,3.0,Születésnapi gyertyák,,,,61,False,0,0,[],False,,banner,1528.0,szuletesnapi-gyertyak,
1517,12920,3.0,Party kellékek,,,,43,False,2,0,[],False,,banner,1528.0,party-kellekek,
1518,12923,3.0,Serpenyők,,,,45,False,0,0,[],False,,banner,1528.0,serpenyok,
1519,12926,3.0,Palacsintasütők,,,,8,False,0,0,[],False,,banner,1528.0,palacsintasutok,
1520,12929,3.0,Lábasok,,,,45,False,0,0,[],False,,banner,1528.0,labasok,
1521,12932,3.0,Edénykészlet,,,,5,False,0,0,[],False,,banner,1528.0,edenykeszlet,
1522,12935,3.0,"Sütőformák, tepsik",,,,66,False,0,0,[],False,,banner,1528.0,sutoformak-tepsik,
1523,12938,3.0,Egyéb edények,,,,6,False,0,0,[],False,,banner,1528.0,egyeb-edenyek,
1524,12941,3.0,Kukták,,,,1,False,0,0,[],False,,banner,1528.0,kuktak,
1525,12944,3.0,Fedők,,,,7,False,0,0,[],False,,banner,1528.0,fedok,
1526,12947,3.0,Konyhai kések,,,,61,False,0,0,[],False,,banner,1528.0,konyhai-kesek,
1527,12950,3.0,Ollók,,,,8,False,0,0,[],False,,banner,1528.0,ollok,
1528,12953,3.0,"Aprító, hámozó",,,,18,False,0,0,[],False,,banner,1528.0,aprito-hamozo,
1529,12956,3.0,Szeletelők,,,,18,False,0,0,[],False,,banner,1528.0,szeletelok,
1530,12959,3.0,Vágódeszkák,,,,13,False,0,0,[],False,,banner,1528.0,vagodeszkak,
1531,12962,3.0,Mérő eszközök,,,,12,False,0,0,[],False,,banner,1528.0,mero-eszkozok,
1532,12965,3.0,Keverőtál,,,,10,False,0,0,[],False,,banner,1528.0,keverotal,
1533,12968,3.0,Hús sütéshez eszközök,,,,10,False,2,0,[],False,,banner,1528.0,hus-suteshez-eszkozok,
1534,12971,3.0,Sütemény sütéshez,,,,68,False,1,0,[],False,,banner,1528.0,sutemeny-suteshez,
1535,12974,3.0,"Daráló, törő és préselő eszközök",,,,22,False,0,0,[],False,,banner,1528.0,daralo-toro-es-preselo-eszkozok,
1536,12977,3.0,"Ital készítés, szifonok",,,,16,False,0,0,[],False,,banner,1528.0,ital-keszites-szifonok,
1537,12980,3.0,Konyhai kézi készülékek,,,,10,False,0,0,[],False,,banner,1528.0,konyhai-kezi-keszulekek,
1538,12983,3.0,Jégkocka készítők,,,,5,False,0,0,[],False,,banner,1528.0,jegkocka-keszitok,
1539,12986,3.0,Gázgyújtó,,,,4,False,0,0,[],False,,banner,1528.0,gazgyujto,
1540,12989,3.0,Konyhai faáru,,,,18,False,0,0,[],False,,banner,1528.0,konyhai-faaru,
1541,12992,3.0,Egyéb konyhai kiegészítők,,,,91,False,1,0,[],False,,banner,1528.0,egyeb-konyhai-kiegeszitok,
1542,12995,3.0,Ételtároló dobozok,,,,116,False,0,0,[],False,,banner,1528.0,eteltarolo-dobozok,
1543,12998,3.0,Fűszertartók,,,,33,False,0,0,[],False,,banner,1528.0,fuszertartok,
1544,13001,3.0,Edény és evőeszköz szárítók,,,,13,False,0,0,[],False,,banner,1528.0,edeny-es-evoeszkoz-szaritok,
1545,13004,3.0,Rendezők és tartók,,,,11,False,0,0,[],False,,banner,1528.0,rendezok-es-tartok,
1546,13007,3.0,Befőzés és kiegészítők,,,,17,False,0,0,[],False,,banner,1528.0,befozes-es-kiegeszitok,
1547,13010,3.0,Szalvéta,,,,64,False,3,0,[],False,,banner,1528.0,szalveta,
1548,13013,1.0,"Takarítás, tárolás",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240323/Takari%CC%81ta%CC%81s%2C%20ta%CC%81rola%CC%81s.png,364,False,23,4,[],False,,banner,1528.0,takaritas-tarolas,
1549,13031,2.0,Konyhai szemetesek,,,,34,False,2,1,[],False,,banner,1528.0,konyhai-szemetesek,
1550,13034,2.0,Takarító eszközök,,,,136,False,14,4,[],False,,banner,1528.0,takarito-eszkozok,
1551,13037,2.0,"Mosás, szárítás, vasalás",,,,116,False,2,6,[],False,,banner,1528.0,mosas-szaritas-vasalas,
1552,13040,2.0,Szobai tárolók,,,,78,False,5,4,[],False,,banner,1528.0,szobai-tarolok,
1553,13043,3.0,Tároló dobozok,,,,41,False,5,0,[],False,,banner,1528.0,tarolo-dobozok,
1554,13046,3.0,Tároló szekrények,,,,6,False,0,0,[],False,,banner,1528.0,tarolo-szekrenyek,
1555,13049,3.0,Görgős tárolók,,,,5,False,0,0,[],False,,banner,1528.0,gorgos-tarolok,
1556,13052,3.0,Tároló kosarak,,,,26,False,0,0,[],False,,banner,1528.0,tarolo-kosarak,
1557,13055,3.0,Szemetes kukák,,,,34,False,2,0,[],False,,banner,1528.0,szemetes-kukak,
1558,13058,3.0,Felmosás,,,,68,False,14,0,[],False,,banner,1528.0,felmosas,
1559,13061,3.0,Seprés,,,,39,False,0,0,[],False,,banner,1528.0,sepres,
1560,13064,3.0,"Kefék, porseprűk",,,,22,False,0,0,[],False,,banner,1528.0,kefek-porsepruk,
1561,13067,3.0,Ablaktisztítás,,,,7,False,0,0,[],False,,banner,1528.0,ablaktisztitas,
1562,13070,3.0,Vasalás,,,,24,False,1,0,[],False,,banner,1528.0,vasalas,
1563,13073,3.0,Ruhatárolás,,,,24,False,0,0,[],False,,banner,1528.0,ruhatarolas,
1564,13076,3.0,Szárítás,,,,34,False,1,0,[],False,,banner,1528.0,szaritas,
1565,13079,3.0,"Ruháskosár, szennyestartó",,,,17,False,0,0,[],False,,banner,1528.0,ruhaskosar-szennyestarto,
1566,13082,3.0,"Mosótál, lavór",,,,8,False,0,0,[],False,,banner,1528.0,mosotal-lavor,
1567,13085,3.0,"Ruhakefe, ruhahenger",,,,9,False,0,0,[],False,,banner,1528.0,ruhakefe-ruhahenger,
1568,13088,0.0,"Sport, játék",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240734/Sport%2C%20ja%CC%81te%CC%81k.png,1278,False,12,4,[],False,,banner,1408.0,sport-jatek,
1569,13091,1.0,"Szabadidő, sport",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240779/Szabadido%CC%8B%2C%20sport.png,437,False,10,8,[],False,,banner,1408.0,szabadido-sport,
1570,13094,1.0,Bőröndök és táskák,,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240827/Bo%CC%8Bro%CC%88ndo%CC%88k%20e%CC%81s%20ta%CC%81ska%CC%81k.png,96,False,0,3,[],False,,,,borondok-es-taskak,
1571,13097,1.0,"Könyv, újság, magazin",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240833/Ko%CC%88nyv%2C%20u%CC%81jsa%CC%81g%2C%20magazin.png,1197,False,1,4,[],False,,,,konyv-ujsag-magazin,
1572,13100,2.0,Kerékpározás,,,,86,False,0,5,[],False,,banner,1408.0,kerekparozas,
1573,13103,2.0,Ütős sport és kiegészítők,,,,9,False,0,4,[],False,,banner,1408.0,utos-sport-es-kiegeszitok,
1574,13106,2.0,Fitnesz sportok és eszközök,,,,89,False,10,5,[],False,,banner,1408.0,fitnesz-sportok-es-eszkozok,
1575,13109,2.0,Úszás és vízi sport,,,,4,False,0,2,[],False,,banner,1408.0,uszas-es-vizi-sport,
1576,13112,2.0,Téli sport,,,,2,False,0,1,[],False,,banner,1408.0,teli-sport,
1577,13115,2.0,Szabadidő sport,,,,9,False,0,2,[],False,,banner,1408.0,szabadido-sport,
1578,13118,2.0,Labdajátékok,,,,1,False,0,1,[],False,,banner,1408.0,labdajatekok,
1579,13121,2.0,Horgászat,,,,237,False,0,2,[],False,,banner,1408.0,horgaszat,
1580,13124,3.0,Gyermek kerékpár,,,,7,False,0,0,[],False,,banner,1408.0,gyermek-kerekpar,
1581,13139,3.0,Kerékpár abroncs és kerék alkatrészek,,,,33,False,0,0,[],False,,banner,1408.0,kerekpar-abroncs-es-kerek-alkatreszek,
1582,13142,3.0,Kerékpár alkatrészek,,,,23,False,0,0,[],False,,banner,1408.0,kerekpar-alkatreszek,
1583,13145,3.0,Kerékpár kiegészítő felszerelések,,,,22,False,0,0,[],False,,banner,1408.0,kerekpar-kiegeszito-felszerelesek,
1584,13148,3.0,Kerékpáros ruházat,,,,1,False,0,0,[],False,,banner,1408.0,kerekparos-ruhazat,
1585,13151,3.0,Tenisz,,,,2,False,0,0,[],False,,banner,1408.0,tenisz,
1586,13154,3.0,Asztalitenisz,,,,1,False,0,0,[],False,,banner,1408.0,asztalitenisz,
1587,13157,3.0,Tollaslabda,,,,5,False,0,0,[],False,,banner,1408.0,tollaslabda,
1588,13160,3.0,Egyéb sportok és kiegészítők,,,,1,False,0,0,[],False,,banner,1408.0,egyeb-sportok-es-kiegeszitok,
1589,13166,3.0,Fitneszgépek,,,,4,False,0,0,[],False,,banner,1408.0,fitneszgepek,
1590,13172,3.0,"Sulyzók, testépítő eszközök",,,,9,False,0,0,[],False,,banner,1408.0,sulyzok-testepito-eszkozok,
1591,13175,3.0,Fitnesz eszközök,,,,27,False,0,0,[],False,,banner,1408.0,fitnesz-eszkozok,
1592,13178,3.0,"Étrendkiegészítők, tömegnövelő szerek",,,,47,False,10,0,[],False,,banner,1408.0,etrendkiegeszitok-tomegnovelo-szerek,
1593,13181,3.0,Boxzsák és küzdősport felszerelések,,,,2,False,0,0,[],False,,banner,1408.0,boxzsak-es-kuzdosport-felszerelesek,
1594,13187,3.0,Úszószemüveg és sapka,,,,3,False,0,0,[],False,,banner,1408.0,uszoszemuveg-es-sapka,
1595,13193,3.0,"SUP deszka, csónak",,,,1,False,0,0,[],False,,banner,1408.0,sup-deszka-csonak,
1596,13205,3.0,Szánkó,,,,2,False,0,0,[],False,,banner,1408.0,szanko,
1597,13226,3.0,"Rollerek, elektromos rollerek",,,,6,False,0,0,[],False,,banner,1408.0,rollerek-elektromos-rollerek,
1598,13232,3.0,Darts táblák és kiegészítők,,,,3,False,0,0,[],False,,banner,1408.0,darts-tablak-es-kiegeszitok,
1599,13241,3.0,Kosár- és egyéb labdák,,,,1,False,0,0,[],False,,banner,1408.0,kosar-es-egyeb-labdak,
1600,13250,3.0,Horgász kellékek,,,,151,False,0,0,[],False,,banner,1408.0,horgasz-kellekek,
1601,13253,3.0,Etetőanyagok csalik,,,,86,False,0,0,[],False,,banner,1408.0,etetoanyagok-csalik,
1602,13259,2.0,Bőröndök,,,,79,False,0,3,[],False,,,,borondok,
1603,13265,2.0,Utazási kellékek,,,,7,False,0,1,[],False,,,,utazasi-kellekek,
1604,13268,2.0,Táskák,,,,10,False,0,2,[],False,,,,taskak,
1605,13271,3.0,Puhafalú bőröndök,,,,19,False,0,0,[],False,,,,puhafalu-borondok,
1606,13274,3.0,Merevfalú bőröndök,,,,39,False,0,0,[],False,,,,merevfalu-borondok,
1607,13277,3.0,Bőrönd kiegészítők,,,,21,False,0,0,[],False,,,,borond-kiegeszitok,
1608,13283,3.0,Utazótáskák,,,,7,False,0,0,[],False,,,,utazotaskak,
1609,13292,3.0,"Hátizsákok, oldaltáskák",,,,7,False,0,0,[],False,,,,hatizsakok-oldaltaskak,
1610,13295,3.0,Sporttáskák,,,,3,False,0,0,[],False,,,,sporttaskak,
1611,13304,0.0,"Papír- írószer, hobbi",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240815/Papi%CC%81r%2C%20i%CC%81ro%CC%81szer%2C%20hobbi.png,2428,False,3,3,[],False,text_style,,,papir-iroszer-hobbi,
1612,13307,0.0,"Szépség, babavilág",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240143/Sze%CC%81pse%CC%81g%2C%20babavila%CC%81g.png,3139,False,291,6,[],False,,,,szepseg-babavilag,
1613,13310,1.0,"Kemping, túrázás",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240809/Kemping%2C%20tu%CC%81ra%CC%81za%CC%81s.png,3,False,0,1,[],False,,banner,1408.0,kemping-turazas,
1614,13316,2.0,Túra és felszerelés,,,,3,False,0,1,[],False,,banner,1408.0,tura-es-felszereles,
1615,13349,3.0,Felfújható matrac,,,,3,False,0,0,[],False,,banner,1408.0,felfujhato-matrac,
1616,13355,1.0,Pelenkázás,,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240194/Baba%20a%CC%81pola%CC%81s.png,262,False,76,2,[],False,,,,pelenkazas,
1617,13358,1.0,Babafelszerelés,,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240218/Baba%20felszerele%CC%81s.png,100,False,31,6,[],False,,,,babafelszereles,
1618,13361,1.0,"Bébiétel, ital",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240224/Be%CC%81bie%CC%81tel%2C%20ital.png,305,False,77,3,[],False,,,,bebietel-ital,
1619,13364,2.0,"Pelenka, törlőkendő, popsikrémek",,,,217,False,54,11,[],False,,,,pelenka-torlokendo-popsikremek,
1620,13370,2.0,Babaápolás,,,,45,False,22,5,[],False,,,,babaapolas,
1621,13373,2.0,Kismama,,,,33,False,3,3,[],False,,,,kismama,
1622,13376,2.0,Etetés,,,,70,False,5,6,[],False,,,,etetes,
1623,13379,2.0,Szobatisztaság,,,,2,False,0,2,[],False,,,,szobatisztasag,
1624,13382,2.0,Biztonság,,,,7,False,2,1,[],False,,,,biztonsag,
1625,13385,2.0,Babajáték,,,,41,False,10,3,[],False,,,,babajatek,
1626,13388,2.0,Babaszoba,,,,23,False,10,4,[],False,,,,babaszoba,
1627,13391,2.0,"Babakocsi, hordozók",,,,20,False,6,2,[],False,,,,babakocsi-hordozok,
1628,13394,2.0,Bébi étel,,,,209,False,63,6,[],False,,,,bebi-etel,
1629,13397,2.0,Bébi ital,,,,31,False,0,3,[],False,,,,bebi-ital,
1630,13400,2.0,Tápszer,,,,65,False,14,4,[],False,,,,tapszer,
1631,13403,2.0,Gyermek és ifjúsági könyvek,,,,635,False,0,4,[],False,,,,gyermek-es-ifjusagi-konyvek,
1632,13406,2.0,"Szép, és szórakoztató irodalom",,,,298,False,1,9,[],False,,,,szep-es-szorakoztato-irodalom,
1633,13409,2.0,Szakkönyvek,,,,263,False,0,8,[],False,,,,szakkonyvek,
1634,13415,3.0,Gyermekkönyvek,,,,365,False,0,0,[],False,,,,gyermekkonyvek,
1635,13418,3.0,"Foglalkoztatók, kifestők",,,,157,False,0,0,[],False,,,,foglalkoztatok-kifestok,
1636,13421,3.0,Ifjúsági irodalom,,,,27,False,0,0,[],False,,,,ifjusagi-irodalom,
1637,13424,3.0,Ismeretterjesztő könyvek,,,,86,False,0,0,[],False,,,,ismeretterjeszto-konyvek,
1638,13427,3.0,Szépirodalom,,,,53,False,0,0,[],False,,,,szepirodalom,
1639,13430,3.0,Szórakoztató irodalom,,,,49,False,0,0,[],False,,,,szorakoztato-irodalom,
1640,13433,3.0,Romantikus,,,,77,False,0,0,[],False,,,,romantikus,
1641,13436,3.0,Krimi,,,,61,False,0,0,[],False,,,,krimi,
1642,13439,3.0,Sci-fi,,,,12,False,0,0,[],False,,,,sci-fi,
1643,13442,3.0,Fantasy,,,,15,False,0,0,[],False,,,,fantasy,
1644,13445,3.0,Történelmi,,,,19,False,0,0,[],False,,,,tortenelmi,
1645,13448,3.0,"Thriller, horror",,,,8,False,0,0,[],False,,,,thriller-horror,
1646,13451,3.0,Kaland,,,,4,False,1,0,[],False,,,,kaland,
1647,13454,3.0,"Nyelvköny, szótár",,,,43,False,0,0,[],False,,,,nyelvkony-szotar,
1648,13457,3.0,Gasztronómia,,,,52,False,0,0,[],False,,,,gasztronomia,
1649,13460,3.0,"Életmód, egészség, ezoterika",,,,51,False,0,0,[],False,,,,eletmod-egeszseg-ezoterika,
1650,13463,3.0,Utazás,,,,11,False,0,0,[],False,,,,utazas,
1651,13466,3.0,"Hobbi, szabadidő",,,,16,False,0,0,[],False,,,,hobbi-szabadido,
1652,13469,3.0,Ismeretterjesztő,,,,36,False,0,0,[],False,,,,ismeretterjeszto,
1653,13472,3.0,"Művészet, lexikon, enciklopédia",,,,21,False,0,0,[],False,,,,muveszet-lexikon-enciklopedia,
1654,13475,3.0,Iskolai szakkönyv,,,,33,False,0,0,[],False,,,,iskolai-szakkonyv,
1655,13499,3.0,Újszülött pelenkák,,,,10,False,1,0,[],False,,,,ujszulott-pelenkak,
1656,13502,3.0,Mini pelenkák,,,,8,False,1,0,[],False,,,,mini-pelenkak,
1657,13505,3.0,Midi pelenkák,,,,10,False,4,0,[],False,,,,midi-pelenkak,
1658,13508,3.0,Textil pelenkák,,,,4,False,1,0,[],False,,,,textil-pelenkak,
1659,13511,3.0,Maxi pelenkák,,,,17,False,5,0,[],False,,,,maxi-pelenkak,
1660,13514,3.0,Junior pelenkák,,,,34,False,7,0,[],False,,,,junior-pelenkak,
1661,13517,3.0,Speciális pelenkák,,,,19,False,5,0,[],False,,,,specialis-pelenkak,
1662,13520,3.0,Bugyipelenkák,,,,45,False,8,0,[],False,,,,bugyipelenkak,
1663,13523,3.0,Törlőkendők,,,,42,False,9,0,[],False,,,,torlokendok,
1664,13526,3.0,Popsikrémek,,,,24,False,11,0,[],False,,,,popsikremek,
1665,13529,3.0,Babahintőpor,,,,4,False,2,0,[],False,,,,babahintopor,
1666,13532,,Pelenkázó bútorok,,,,6,False,4,0,[],False,,,,pelenkazo-butorok,
1667,13541,3.0,Fürdetők,,,,23,False,14,0,[],False,,,,furdetok,
1668,13544,3.0,Szájápolás,,,,2,False,0,0,[],False,,,,szajapolas,
1669,13547,3.0,Kiskádak,,,,2,False,0,0,[],False,,,,kiskadak,
1670,13550,3.0,Samponok,,,,7,False,3,0,[],False,,,,samponok,
1671,13553,3.0,Egészségi és higiéniai termékek,,,,11,False,5,0,[],False,,,,egeszsegi-es-higieniai-termekek,
1672,13559,3.0,Alsóruházat,,,,21,False,0,0,[],False,,,,alsoruhazat,
1673,13562,3.0,Hálóingek,,,,1,False,0,0,[],False,,,,haloingek,
1674,13565,3.0,Kismama higiénia,,,,11,False,3,0,[],False,,,,kismama-higienia,
1675,13568,3.0,Etetőszékek,,,,1,False,0,0,[],False,,,,etetoszekek,
1676,13571,3.0,Cumisüvegek,,,,27,False,4,0,[],False,,,,cumisuvegek,
1677,13574,3.0,"Cumisüveg melegítők, sterilizálók",,,,5,False,1,0,[],False,,,,cumisuveg-melegitok-sterilizalok,
1678,13577,3.0,Etető cumik,,,,13,False,0,0,[],False,,,,eteto-cumik,
1679,13580,3.0,"Itatópoharak, evőeszközök",,,,13,False,0,0,[],False,,,,itatopoharak-evoeszkozok,
1680,13583,3.0,Előkék,,,,11,False,0,0,[],False,,,,elokek,
1681,13586,3.0,Bilik,,,,1,False,0,0,[],False,,,,bilik,
1682,13589,3.0,WC szűkítők,,,,1,False,0,0,[],False,,,,wc-szukitok,
1683,13595,3.0,Konektorvédők és egyéb biztonság,,,,7,False,2,0,[],False,,,,konektorvedok-es-egyeb-biztonsag,
1684,13598,,Játszócumik,,,,20,False,2,0,[],False,,,,jatszocumik,
1685,13601,3.0,Fejlesztő játékok,,,,36,False,8,0,[],False,,,,fejleszto-jatekok,
1686,13604,3.0,Játszószőnyegek,,,,4,False,2,0,[],False,,,,jatszoszonyegek,
1687,13607,3.0,"Bébikomp, védőrács",,,,1,False,0,0,[],False,,,,bebikomp-vedoracs,
1688,13610,3.0,Matracok,,,,1,False,0,0,[],False,,,,matracok,
